default,housing,loan,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.conf.idx,euribor3m,nr.employed,admin.,blue-collar,entrepreneur,retired,services,student,unemployed,divorced,married,single,basic.4y,basic.6y,basic.9y,university.degree,unknown_education,cellular,telephone,Adult,Elderly,Young,apr,dec,jul,mar,may,nov,oct,sep,mon,thu,y
-0.386906639,0.917615317,2.364577228,1.194096007,-0.541187105,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.682624069,-0.222187819,-0.637980026,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,-0.352576236,-0.741671156,4.31098775,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,0.917615317,2.364577228,0.151110902,-0.541187105,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.682624069,-0.222187819,1.567447192,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,-3.920840516,5.779740946,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,-1.11611578,-0.44237632,1.926404698,-0.541187105,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.682624069,-0.222187819,-0.637980026,-0.452997904,-0.181850455,-0.220942649,3.374802869,-0.228180007,-0.180114409,2.987628813,-1.116306532,-0.721110255,-0.297488418,-0.219963124,-0.352576236,1.348306446,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,0.917615317,-0.44237632,1.933801756,-0.100200589,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.682624069,-0.222187819,-0.637980026,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,2.836266027,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,0.917615317,-0.44237632,2.089139963,1.663745476,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.682624069,-0.222187819,1.567447192,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,-0.297488418,-0.219963124,-0.352576236,1.348306446,-0.2319654,-1.688709504,1.688709504,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,-1.11611578,-0.44237632,1.571345939,-0.541187105,0.424020201,0.775514239,-1.95223714,-0.569458709,-1.104153263,-0.687976644,-0.222187819,-0.637980026,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,2.987628813,-1.116306532,-0.721110255,-0.297488418,-0.219963124,-0.352576236,1.348306446,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,0.917615317,-0.44237632,1.845037066,-0.541187105,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.687976644,-0.222187819,-0.637980026,2.207515735,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,4.546216571,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
2.57569277,0.917615317,-0.44237632,2.15571348,-0.541187105,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.687976644,-0.222187819,1.567447192,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,-0.297488418,-0.219963124,-0.352576236,1.348306446,-0.2319654,0.59216816,-0.59216816,-3.920840516,5.779740946,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,0.917615317,-0.44237632,1.526963594,-0.541187105,0.424020201,0.775514239,-1.95223714,-0.569458709,-1.104153263,-0.687976644,-0.222187819,-0.637980026,-0.452997904,-0.181850455,-0.220942649,3.374802869,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,0.917615317,-0.44237632,2.074345848,-0.100200589,0.424020201,2.058880669,-1.95223714,-0.569458709,-1.104153263,-0.687976644,-0.222187819,-0.637980026,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,-1.11611578,2.364577228,2.229684055,-0.541187105,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.687976644,-0.222187819,-0.637980026,2.207515735,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,-0.297488418,-0.219963124,2.836266027,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
2.57569277,-1.11611578,-0.44237632,1.416007732,-0.100200589,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.687976644,-0.222187819,-0.637980026,2.207515735,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,2.836266027,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,0.917615317,-0.44237632,1.164507777,0.340785927,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.687976644,-0.222187819,-0.637980026,-0.452997904,5.499023896,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,-0.297488418,-0.219963124,2.836266027,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,0.917615317,-0.44237632,2.24447817,-0.541187105,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.691723447,-0.222187819,-0.637980026,2.207515735,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,-0.297488418,4.546216571,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,1.867175303,1
-0.386906639,-1.11611578,-0.44237632,1.793257663,-0.100200589,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.691723447,-0.222187819,-0.637980026,2.207515735,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,4.546216571,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,1.867175303,1
-0.386906639,0.917615317,-0.44237632,1.756272376,-0.541187105,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.691723447,-0.222187819,-0.637980026,2.207515735,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,4.546216571,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,1.867175303,1
-0.386906639,-1.11611578,-0.44237632,0.802051961,-0.100200589,0.424020201,0.775514239,-1.95223714,-0.569458709,-1.104153263,-0.691723447,-0.222187819,-0.637980026,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,1.867175303,1
-0.386906639,0.917615317,-0.44237632,1.941198813,-0.100200589,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.699217053,-0.222187819,-0.637980026,-0.452997904,-0.181850455,-0.220942649,3.374802869,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,-0.297488418,-0.219963124,2.836266027,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,-1.11611578,-0.44237632,0.513566719,0.340785927,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.699217053,-0.222187819,1.567447192,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,2.987628813,-1.116306532,-0.721110255,-0.297488418,-0.219963124,-0.352576236,1.348306446,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,-1.11611578,-0.44237632,1.364228329,-0.541187105,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.699217053,-0.222187819,-0.637980026,2.207515735,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,2.836266027,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,-1.11611578,-0.44237632,1.741478261,-0.541187105,-2.349378966,0.775514239,1.899289988,-0.569458709,-1.104153263,-0.706710658,-0.222187819,-0.637980026,2.207515735,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,3.361475406,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,2.016597795,-0.535568352,1
2.57569277,0.917615317,2.364577228,1.682301801,-0.541187105,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.706710658,-0.222187819,1.567447192,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,2.987628813,-1.116306532,-0.721110255,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,2.016597795,-0.535568352,1
-0.386906639,0.917615317,-0.44237632,1.748875319,-0.541187105,0.424020201,0.775514239,-1.95223714,-0.569458709,-1.104153263,-0.706710658,-0.222187819,-0.637980026,2.207515735,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,2.836266027,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,2.016597795,-0.535568352,1
-0.386906639,0.917615317,-0.44237632,2.2740664,-0.100200589,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.710992718,-0.222187819,-0.637980026,-0.452997904,-0.181850455,-0.220942649,3.374802869,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,-0.297488418,4.546216571,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,-1.11611578,-0.44237632,0.935198995,-0.100200589,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.710992718,-0.222187819,-0.637980026,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,-1.11611578,2.364577228,2.044757618,-0.541187105,0.424020201,0.775514239,-1.95223714,-0.569458709,-1.104153263,-0.710992718,-0.222187819,-0.637980026,-0.452997904,-0.181850455,-0.220942649,3.374802869,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,-0.297488418,-0.219963124,2.836266027,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
2.57569277,-0.099250231,0.961100454,1.386419502,-0.541187105,0.424020201,0.775514239,-1.95223714,-0.569458709,-1.104153263,-0.710992718,-0.222187819,-0.637980026,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,-0.352576236,1.348306446,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,-1.11611578,-0.44237632,0.520963776,-0.541187105,-2.346577553,0.775514239,1.899289988,-0.569458709,-1.104153263,-0.710992718,-0.222187819,-0.637980026,2.207515735,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,2.836266027,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,0.917615317,-0.44237632,1.623125341,-0.541187105,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.710992718,-0.222187819,1.567447192,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,-0.297488418,-0.219963124,2.836266027,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,0.917615317,-0.44237632,1.260669525,-0.541187105,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.710992718,-0.222187819,-0.637980026,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,-0.297488418,-0.219963124,2.836266027,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,0.917615317,-0.44237632,1.179301892,1.663745476,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.710992718,-0.222187819,-0.637980026,-0.452997904,-0.181850455,-0.220942649,3.374802869,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,-1.11611578,2.364577228,1.904213526,-0.100200589,0.424020201,0.775514239,-1.95223714,-0.569458709,-1.104153263,-0.716345294,-0.222187819,-0.637980026,2.207515735,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,3.361475406,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
2.57569277,-1.11611578,-0.44237632,2.12612525,0.781772443,0.424020201,0.775514239,-1.95223714,-0.569458709,-1.104153263,-0.716345294,-0.222187819,-0.637980026,-0.452997904,-0.181850455,4.52606143,-0.296313604,-0.228180007,-0.180114409,2.987628813,-1.116306532,-0.721110255,3.361475406,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,0.917615317,-0.44237632,2.052154675,-0.541187105,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.716345294,-0.222187819,-0.637980026,2.207515735,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,-1.11611578,-0.44237632,1.12752249,-0.541187105,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.716345294,-0.222187819,-0.637980026,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,0.917615317,-0.44237632,1.149713662,0.340785927,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.716345294,-0.222187819,-0.637980026,2.207515735,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,0.917615317,-0.44237632,0.469184374,-0.541187105,-2.346577553,0.775514239,1.899289988,-0.569458709,-1.104153263,-0.716345294,-0.222187819,1.567447192,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,2.836266027,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,-1.11611578,-0.44237632,2.2740664,0.340785927,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.716345294,-0.222187819,-0.637980026,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
2.57569277,0.917615317,-0.44237632,0.698493156,-0.541187105,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.716345294,-0.222187819,-0.637980026,2.207515735,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,2.987628813,-1.116306532,-0.721110255,-0.297488418,4.546216571,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,0.917615317,-0.44237632,1.756272376,-0.541187105,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.716345294,-0.222187819,1.567447192,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
2.57569277,0.917615317,-0.44237632,1.630522399,-0.541187105,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.716345294,-0.222187819,-0.637980026,2.207515735,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,4.546216571,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
2.57569277,-1.11611578,-0.44237632,1.149713662,-0.541187105,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.716345294,-0.222187819,-0.637980026,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,-1.11611578,-0.44237632,0.942596053,0.340785927,0.424020201,0.775514239,-1.95223714,-0.569458709,-1.104153263,-0.716345294,-0.222187819,-0.637980026,2.207515735,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,2.836266027,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,0.917615317,-0.44237632,0.557949064,-0.100200589,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.716345294,-0.222187819,-0.637980026,-0.452997904,-0.181850455,-0.220942649,3.374802869,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,-1.11611578,2.364577228,1.800654721,-0.100200589,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.716345294,-0.222187819,-0.637980026,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,-0.297488418,-0.219963124,2.836266027,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,-1.11611578,-0.44237632,2.163110538,-0.100200589,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.716345294,-0.222187819,-0.637980026,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,0.917615317,-0.44237632,1.489978307,-0.100200589,0.424020201,-0.507852191,-0.026473576,-0.569458709,-1.104153263,-0.716345294,-0.222187819,-0.637980026,2.207515735,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,0.895811295,-0.721110255,3.361475406,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
-0.386906639,0.917615317,-0.44237632,1.512169479,2.104731992,0.424020201,0.775514239,-1.95223714,-0.569458709,-1.104153263,-0.716345294,-0.222187819,1.567447192,-0.452997904,-0.181850455,-0.220942649,-0.296313604,-0.228180007,-0.180114409,-0.334713601,-1.116306532,1.386750491,-0.297488418,-0.219963124,-0.352576236,-0.741671156,-0.2319654,0.59216816,-0.59216816,0.255047354,-0.173018135,-0.181850455,-0.329611268,-0.118062144,-0.38556166,-0.225788379,1.773860142,-0.336886089,-0.233372281,-0.204812171,-0.495884704,-0.535568352,1
